date,open,high,low,close,volume,ticker
2020-02-14,9728.900390625,9746.3603515625,9693.0498046875,9731.1796875,2226720000,^IXIC
2020-02-18,9679.0400390625,9747.6796875,9675.7998046875,9732.740234375,2279420000,^IXIC
2020-02-19,9782.8095703125,9838.3701171875,9777.099609375,9817.1796875,2470860000,^IXIC
2020-02-20,9799.2001953125,9820.8603515625,9636.9404296875,9750.9697265625,2745730000,^IXIC
2020-02-21,9708.009765625,9715.9501953125,9542.330078125,9576.58984375,2750160000,^IXIC
2020-02-24,9188.4404296875,9322.8798828125,9166.009765625,9221.2802734375,3188590000,^IXIC
2020-02-25,9301.2001953125,9315.259765625,8940.490234375,8965.6103515625,3595520000,^IXIC
2020-02-26,9011.5498046875,9148.3203125,8927.7998046875,8980.7802734375,3587950000,^IXIC
2020-02-27,8744.0302734375,8904.1103515625,8562.0498046875,8566.48046875,4559900000,^IXIC
2020-02-28,8269.740234375,8591.8203125,8264.16015625,8567.3701171875,5320020000,^IXIC
2020-03-02,8667.1396484375,8952.8095703125,8543.349609375,8952.169921875,4249020000,^IXIC
2020-03-03,8965.099609375,9070.3203125,8602.8896484375,8684.08984375,4336700000,^IXIC
2020-03-04,8834.099609375,9019.9599609375,8757.66015625,9018.08984375,3634760000,^IXIC
2020-03-05,8790.08984375,8921.080078125,8677.3896484375,8738.58984375,3763860000,^IXIC
2020-03-06,8469.01953125,8612.3603515625,8375.1298828125,8575.6201171875,4292730000,^IXIC
2020-03-09,7957.93017578125,8243.3095703125,7943.16015625,7950.68017578125,4554110000,^IXIC
2020-03-10,8219.759765625,8347.400390625,7930.43017578125,8344.25,4447260000,^IXIC
2020-03-11,8136.25,8181.35986328125,7850.9501953125,7952.0498046875,4302610000,^IXIC
2020-03-12,7398.580078125,7712.330078125,7194.669921875,7201.7998046875,5099350000,^IXIC
2020-03-13,7610.39013671875,7875.93017578125,7219.08984375,7874.8798828125,4701070000,^IXIC
2020-03-16,7392.72998046875,7422.2001953125,6882.85986328125,6904.58984375,4618120000,^IXIC
2020-03-17,7072.0,7406.22998046875,6828.91015625,7334.77978515625,4920210000,^IXIC
2020-03-18,6902.31982421875,7182.830078125,6686.35986328125,6989.83984375,4935000000,^IXIC
2020-03-19,6996.4501953125,7341.3798828125,6858.3798828125,7150.580078125,4778490000,^IXIC
2020-03-20,7248.06982421875,7354.43994140625,6854.669921875,6879.52001953125,5260300000,^IXIC
2020-03-23,6847.27978515625,6984.93994140625,6631.419921875,6860.669921875,4348410000,^IXIC
2020-03-24,7196.14990234375,7418.3701171875,7169.85986328125,7417.85986328125,4441080000,^IXIC
2020-03-25,7421.35986328125,7671.2099609375,7276.39990234375,7384.2998046875,4683630000,^IXIC
2020-03-26,7462.2099609375,7809.830078125,7462.2099609375,7797.5400390625,4014670000,^IXIC
2020-03-27,7554.25,7716.240234375,7491.14013671875,7502.3798828125,3989120000,^IXIC
2020-03-30,7583.4599609375,7784.35009765625,7539.97021484375,7774.14990234375,3870770000,^IXIC
2020-03-31,7740.06005859375,7880.31005859375,7642.85986328125,7700.10009765625,4078960000,^IXIC
2020-04-01,7459.5,7566.3701171875,7301.97998046875,7360.580078125,3700040000,^IXIC
2020-04-02,7317.4501953125,7501.7001953125,7307.9501953125,7487.31005859375,3622170000,^IXIC
2020-04-03,7477.27001953125,7518.72021484375,7288.10986328125,7373.080078125,3294260000,^IXIC
2020-04-06,7660.169921875,7938.330078125,7617.7900390625,7913.240234375,3849130000,^IXIC
2020-04-07,8129.990234375,8146.43017578125,7881.22021484375,7887.259765625,4085960000,^IXIC
2020-04-08,7975.72021484375,8114.43017578125,7901.93994140625,8090.89990234375,3487440000,^IXIC
2020-04-09,8169.009765625,8227.91015625,8072.31982421875,8153.580078125,4145460000,^IXIC
2020-04-13,8127.68994140625,8200.4404296875,8035.9501953125,8192.419921875,3184660000,^IXIC
2020-04-14,8353.2099609375,8531.1103515625,8338.080078125,8515.740234375,3767410000,^IXIC
2020-04-15,8355.9599609375,8464.66015625,8308.7900390625,8393.1796875,3347920000,^IXIC
2020-04-16,8479.1103515625,8560.16015625,8393.26953125,8532.3603515625,4057800000,^IXIC
2020-04-17,8667.48046875,8670.2998046875,8531.6904296875,8650.1396484375,4348310000,^IXIC
2020-04-20,8553.3798828125,8684.91015625,8553.3798828125,8560.73046875,3827370000,^IXIC
2020-04-21,8460.6904296875,8480.2900390625,8215.6904296875,8263.23046875,3788180000,^IXIC
2020-04-22,8434.5498046875,8537.3095703125,8404.5400390625,8495.3798828125,3041520000,^IXIC
2020-04-23,8528.83984375,8635.23046875,8475.2001953125,8494.75,3759890000,^IXIC
2020-04-24,8530.080078125,8642.9296875,8464.419921875,8634.51953125,3696020000,^IXIC
2020-04-27,8717.98046875,8754.5703125,8697.3701171875,8730.16015625,3694980000,^IXIC
2020-04-28,8825.6904296875,8830.5703125,8600.7001953125,8607.73046875,3730350000,^IXIC
2020-04-29,8802.7001953125,8957.26953125,8765.009765625,8914.7099609375,4407140000,^IXIC
2020-04-30,8911.01953125,8926.1103515625,8825.830078125,8889.5498046875,4335660000,^IXIC
2020-05-01,8681.2900390625,8754.4599609375,8566.83984375,8604.9501953125,3741300000,^IXIC
2020-05-04,8555.3203125,8715.8203125,8537.830078125,8710.7099609375,3443140000,^IXIC
2020-05-05,8809.66015625,8909.9599609375,8781.3095703125,8809.1201171875,3933550000,^IXIC
2020-05-06,8874.7001953125,8933.25,8819.3701171875,8854.3896484375,3656750000,^IXIC
2020-05-07,8973.7802734375,9015.990234375,8932.8603515625,8979.66015625,3787220000,^IXIC
2020-05-08,9056.8896484375,9125.98046875,9018.2099609375,9121.3203125,3813630000,^IXIC
2020-05-11,9054.91015625,9241.919921875,9053.169921875,9192.33984375,3925450000,^IXIC
2020-05-12,9225.150390625,9250.9599609375,9000.0703125,9002.5498046875,4336510000,^IXIC
2020-05-13,9006.0498046875,9074.16015625,8752.6796875,8863.169921875,4273210000,^IXIC
2020-05-14,8788.0400390625,8945.7099609375,8705.25,8943.7197265625,3965970000,^IXIC
2020-05-15,8839.990234375,9018.400390625,8821.3798828125,9014.5595703125,4240690000,^IXIC
2020-05-18,9177.150390625,9267.2197265625,9154.349609375,9234.830078125,4341820000,^IXIC
2020-05-19,9227.4599609375,9317.25,9183.25,9185.099609375,4193550000,^IXIC
2020-05-20,9305.6201171875,9392.8203125,9304.2001953125,9375.7802734375,4315500000,^IXIC
2020-05-21,9375.1904296875,9405.25,9254.849609375,9284.8798828125,3745270000,^IXIC
2020-05-22,9278.5498046875,9328.2802734375,9239.41015625,9324.58984375,3668070000,^IXIC
2020-05-26,9501.2099609375,9501.2099609375,9333.16015625,9340.2197265625,4448950000,^IXIC
2020-05-27,9346.1201171875,9414.6201171875,9144.2802734375,9412.3603515625,4489110000,^IXIC
2020-05-28,9392.990234375,9523.6396484375,9345.2802734375,9368.990234375,4113660000,^IXIC
2020-05-29,9382.349609375,9505.5498046875,9324.73046875,9489.8701171875,4742290000,^IXIC
2020-06-01,9471.419921875,9571.2802734375,9462.3203125,9552.0498046875,3847770000,^IXIC
2020-06-02,9566.5302734375,9611.2197265625,9472.080078125,9608.3798828125,3990080000,^IXIC
2020-06-03,9651.8603515625,9707.7802734375,9627.169921875,9682.91015625,4679030000,^IXIC
2020-06-04,9649.650390625,9716.1396484375,9560.41015625,9615.8095703125,6141320000,^IXIC
2020-06-05,9703.5400390625,9845.6904296875,9685.349609375,9814.080078125,6607730000,^IXIC
2020-06-08,9823.4404296875,9927.1298828125,9780.6103515625,9924.75,6197330000,^IXIC
2020-06-09,9867.1904296875,10002.5,9863.26953125,9953.75,5319450000,^IXIC
2020-06-10,10012.3203125,10086.8896484375,9962.580078125,10020.349609375,5170860000,^IXIC
2020-06-11,9791.240234375,9868.080078125,9491.3095703125,9492.73046875,5300850000,^IXIC
2020-06-12,9715.8701171875,9768.6396484375,9413.6201171875,9588.8095703125,4388990000,^IXIC
2020-06-15,9426.900390625,9756.0703125,9403.0,9726.01953125,4476010000,^IXIC
2020-06-16,9949.7802734375,9963.6298828125,9748.3798828125,9895.8701171875,4669320000,^IXIC
2020-06-17,9943.3095703125,9991.2099609375,9891.8095703125,9910.5302734375,4279700000,^IXIC
2020-06-18,9892.48046875,9959.2001953125,9885.66015625,9943.0498046875,4335320000,^IXIC
2020-06-19,10042.1298828125,10053.91015625,9872.9404296875,9946.1201171875,6093830000,^IXIC
2020-06-22,9945.490234375,10059.6103515625,9916.599609375,10056.48046875,4506960000,^IXIC
2020-06-23,10130.830078125,10221.849609375,10112.4404296875,10131.3701171875,5755170000,^IXIC
2020-06-24,10092.919921875,10137.5,9842.2197265625,9909.169921875,5589130000,^IXIC
2020-06-25,9899.3603515625,10023.2802734375,9810.4697265625,10017.0,4779640000,^IXIC
2020-06-26,9995.1201171875,10000.669921875,9749.0703125,9757.2197265625,7309380000,^IXIC
2020-06-29,9771.7197265625,9877.33984375,9663.6103515625,9874.150390625,4336290000,^IXIC
2020-06-30,9875.2900390625,10085.58984375,9863.669921875,10058.76953125,4510190000,^IXIC
2020-07-01,10063.669921875,10197.1904296875,10048.0400390625,10154.6298828125,4624430000,^IXIC
2020-07-02,10268.669921875,10310.3603515625,10194.0595703125,10207.6298828125,4038920000,^IXIC
2020-07-06,10360.3798828125,10462.0498046875,10354.98046875,10433.650390625,4570260000,^IXIC
2020-07-07,10412.4599609375,10518.98046875,10337.98046875,10343.8896484375,4337130000,^IXIC
2020-07-08,10409.349609375,10494.6298828125,10350.9599609375,10492.5,4030210000,^IXIC
2020-07-09,10563.7197265625,10578.099609375,10379.91015625,10547.75,4013180000,^IXIC
2020-07-10,10545.91015625,10622.349609375,10447.009765625,10617.4404296875,3537510000,^IXIC
2020-07-13,10729.919921875,10824.7802734375,10368.0400390625,10390.83984375,4851880000,^IXIC
2020-07-14,10310.25,10497.830078125,10182.4599609375,10488.580078125,4461770000,^IXIC
2020-07-15,10576.7197265625,10604.669921875,10420.5400390625,10550.490234375,4647070000,^IXIC
2020-07-16,10443.8701171875,10499.7900390625,10364.3896484375,10473.830078125,4277760000,^IXIC
2020-07-17,10500.51953125,10532.6201171875,10421.2099609375,10503.1904296875,4361480000,^IXIC
2020-07-20,10526.01953125,10783.7998046875,10488.0400390625,10767.08984375,4314630000,^IXIC
2020-07-21,10837.8798828125,10839.9296875,10650.4599609375,10680.3603515625,5350750000,^IXIC
2020-07-22,10687.580078125,10745.3203125,10627.4501953125,10706.1298828125,4128960000,^IXIC
2020-07-23,10689.5,10728.1201171875,10407.8701171875,10461.419921875,4501540000,^IXIC
2020-07-24,10294.41015625,10418.75,10217.3095703125,10363.1796875,4233390000,^IXIC
2020-07-27,10421.7001953125,10546.4404296875,10399.8603515625,10536.26953125,4244570000,^IXIC
2020-07-28,10509.2001953125,10523.6396484375,10397.8701171875,10402.08984375,3894660000,^IXIC
2020-07-29,10474.7001953125,10567.91015625,10464.0,10542.9404296875,4009640000,^IXIC
2020-07-30,10450.1201171875,10609.58984375,10412.08984375,10587.8095703125,4185810000,^IXIC
2020-07-31,10741.4697265625,10747.7998046875,10557.7001953125,10745.26953125,4438730000,^IXIC
2020-08-03,10848.6396484375,10927.5595703125,10831.150390625,10902.7998046875,4203890000,^IXIC
2020-08-04,10897.8896484375,10941.91015625,10852.900390625,10941.169921875,4016520000,^IXIC
2020-08-05,10967.8701171875,11002.1103515625,10943.7197265625,10998.400390625,4160740000,^IXIC
2020-08-06,10989.98046875,11121.1904296875,10963.41015625,11108.0703125,4120000000,^IXIC
2020-08-07,11072.5302734375,11126.0400390625,10920.3701171875,11010.98046875,4263930000,^IXIC
2020-08-10,11033.73046875,11040.240234375,10849.4599609375,10968.3603515625,4048420000,^IXIC
2020-08-11,10942.66015625,10989.419921875,10762.7099609375,10782.8203125,4331770000,^IXIC
2020-08-12,10878.1201171875,11036.7197265625,10877.16015625,11012.240234375,3745230000,^IXIC
2020-08-13,11026.8603515625,11124.849609375,11007.5,11042.5,3480470000,^IXIC
2020-08-14,11042.240234375,11058.4404296875,10972.0595703125,11019.2998046875,3514260000,^IXIC
2020-08-17,11083.25,11144.5302734375,11080.2998046875,11129.73046875,3214870000,^IXIC
2020-08-18,11170.75,11230.6201171875,11103.830078125,11210.83984375,3228590000,^IXIC
2020-08-19,11214.7998046875,11257.419921875,11132.099609375,11146.4599609375,3496480000,^IXIC
2020-08-20,11096.400390625,11283.6201171875,11090.0302734375,11264.9501953125,4215130000,^IXIC
2020-08-21,11258.4404296875,11326.2099609375,11245.4404296875,11311.7998046875,3929290000,^IXIC
2020-08-24,11449.25,11462.0498046875,11297.5302734375,11379.7197265625,3907310000,^IXIC
2020-08-25,11370.23046875,11468.259765625,11343.0400390625,11466.4697265625,3475280000,^IXIC
2020-08-26,11516.6201171875,11672.0498046875,11507.4599609375,11665.0595703125,3471520000,^IXIC
2020-08-27,11688.1904296875,11730.009765625,11551.009765625,11625.33984375,3547400000,^IXIC
2020-08-28,11689.2802734375,11708.76953125,11634.76953125,11695.6298828125,3012980000,^IXIC
2020-08-31,11718.8095703125,11829.83984375,11697.419921875,11775.4599609375,3612050000,^IXIC
2020-09-01,11850.9599609375,11945.7197265625,11794.7802734375,11939.669921875,3511060000,^IXIC
2020-09-02,12047.259765625,12074.0595703125,11836.1796875,12056.4404296875,3982360000,^IXIC
2020-09-03,11861.900390625,11894.400390625,11361.3603515625,11458.099609375,4465010000,^IXIC
2020-09-04,11396.240234375,11531.1796875,10875.8701171875,11313.1298828125,4284440000,^IXIC
2020-09-08,10900.7001953125,11131.5,10837.2001953125,10847.6904296875,3905420000,^IXIC
2020-09-09,11064.759765625,11217.6904296875,10970.4501953125,11141.5595703125,3550660000,^IXIC
2020-09-10,11235.5302734375,11299.5302734375,10875.01953125,10919.58984375,3840010000,^IXIC
2020-09-11,11010.0703125,11033.0400390625,10728.0302734375,10853.5498046875,3630250000,^IXIC
2020-09-14,11010.1396484375,11118.2900390625,10982.259765625,11056.650390625,3737610000,^IXIC
2020-09-15,11193.9599609375,11244.4599609375,11127.98046875,11190.3203125,3786110000,^IXIC
2020-09-16,11222.080078125,11245.419921875,11046.4296875,11050.4697265625,3678020000,^IXIC
2020-09-17,10796.0498046875,10974.4501953125,10783.8095703125,10910.2802734375,3740110000,^IXIC
2020-09-18,10973.4501953125,10977.6796875,10639.9501953125,10793.2802734375,5759090000,^IXIC
2020-09-21,10610.1396484375,10782.740234375,10519.490234375,10778.7998046875,3900970000,^IXIC
2020-09-22,10873.2998046875,10979.650390625,10737.51953125,10963.6396484375,3515440000,^IXIC
2020-09-23,10950.8203125,10962.0302734375,10612.91015625,10632.990234375,4097320000,^IXIC
2020-09-24,10551.01953125,10799.5498046875,10520.2197265625,10672.26953125,4086360000,^IXIC
2020-09-25,10680.4599609375,10939.5498046875,10639.98046875,10913.5595703125,3785270000,^IXIC
2020-09-28,11084.3798828125,11120.7900390625,11019.1396484375,11117.5302734375,3591740000,^IXIC
2020-09-29,11109.0,11153.23046875,11065.6298828125,11085.25,3389040000,^IXIC
2020-09-30,11092.900390625,11277.9599609375,11092.900390625,11167.509765625,4260630000,^IXIC
2020-10-01,11291.990234375,11344.1298828125,11240.5302734375,11326.509765625,4005900000,^IXIC
2020-10-02,11082.5302734375,11244.8701171875,11033.6904296875,11075.01953125,3731510000,^IXIC
2020-10-05,11169.1103515625,11335.2099609375,11162.51953125,11332.490234375,3623920000,^IXIC
2020-10-06,11314.5302734375,11392.41015625,11124.4501953125,11154.599609375,4390960000,^IXIC
2020-10-07,11271.6796875,11380.5595703125,11258.349609375,11364.599609375,3910770000,^IXIC
2020-10-08,11443.349609375,11448.23046875,11384.330078125,11420.98046875,3507570000,^IXIC
2020-10-09,11487.599609375,11581.23046875,11476.66015625,11579.9404296875,3504230000,^IXIC
2020-10-12,11732.330078125,11965.5400390625,11704.1298828125,11876.259765625,3885030000,^IXIC
2020-10-13,11901.759765625,11946.98046875,11821.830078125,11863.900390625,3634130000,^IXIC
2020-10-14,11889.0703125,11939.919921875,11714.349609375,11768.73046875,3410410000,^IXIC
2020-10-15,11559.8798828125,11740.6796875,11559.099609375,11713.8701171875,3325270000,^IXIC
2020-10-16,11761.830078125,11827.419921875,11648.5302734375,11671.5595703125,3166980000,^IXIC
2020-10-19,11732.33984375,11778.1103515625,11454.5703125,11478.8798828125,3477410000,^IXIC
2020-10-20,11531.830078125,11632.8896484375,11471.23046875,11516.490234375,3510040000,^IXIC
2020-10-21,11530.3896484375,11613.7900390625,11476.080078125,11484.6904296875,3467310000,^IXIC
2020-10-22,11526.9697265625,11548.76953125,11369.2900390625,11506.009765625,3434040000,^IXIC
2020-10-23,11536.009765625,11548.849609375,11434.8603515625,11548.2802734375,3145570000,^IXIC
2020-10-26,11440.6396484375,11545.6298828125,11221.0595703125,11358.9404296875,3205100000,^IXIC
2020-10-27,11409.33984375,11465.0595703125,11361.8603515625,11431.349609375,3104770000,^IXIC
2020-10-28,11230.900390625,11249.9501953125,10999.0703125,11004.8701171875,3930690000,^IXIC
2020-10-29,11064.4697265625,11287.6298828125,11030.1904296875,11185.58984375,3244190000,^IXIC
2020-10-30,11103.4697265625,11129.8095703125,10822.5703125,10911.58984375,3671600000,^IXIC
2020-11-02,11010.4501953125,11071.080078125,10830.9501953125,10957.6103515625,3209000000,^IXIC
2020-11-03,11038.66015625,11213.919921875,11004.83984375,11160.5703125,3216580000,^IXIC
2020-11-04,11443.76953125,11663.3095703125,11394.2099609375,11590.7802734375,3620760000,^IXIC
2020-11-05,11816.330078125,11924.2802734375,11784.150390625,11890.9296875,3848160000,^IXIC
2020-11-06,11869.900390625,11920.5400390625,11737.1298828125,11895.23046875,4183220000,^IXIC
2020-11-09,12046.66015625,12108.0703125,11703.490234375,11713.7802734375,5863900000,^IXIC
2020-11-10,11622.4404296875,11665.8701171875,11424.6103515625,11553.8603515625,4736560000,^IXIC
2020-11-11,11656.650390625,11793.5703125,11638.900390625,11786.4296875,3854680000,^IXIC
2020-11-12,11802.5,11847.83984375,11666.3701171875,11709.58984375,3886670000,^IXIC
2020-11-13,11794.9404296875,11849.7900390625,11715.51953125,11829.2900390625,3654230000,^IXIC
2020-11-16,11847.1103515625,11937.7197265625,11814.8896484375,11924.1298828125,4172570000,^IXIC
2020-11-17,11913.349609375,11950.1796875,11852.41015625,11899.33984375,4145030000,^IXIC
2020-11-18,11896.0595703125,11942.490234375,11799.9599609375,11801.599609375,4731420000,^IXIC
2020-11-19,11779.0400390625,11912.6298828125,11760.98046875,11904.7099609375,5385190000,^IXIC
2020-11-20,11892.7001953125,11935.4697265625,11852.509765625,11854.9697265625,5350970000,^IXIC
2020-11-23,11916.759765625,11949.330078125,11796.5302734375,11880.6298828125,5473250000,^IXIC
2020-11-24,11939.330078125,12049.8798828125,11863.4501953125,12036.7900390625,6339580000,^IXIC
2020-11-25,12053.8896484375,12114.76953125,12020.9501953125,12094.400390625,4448640000,^IXIC
2020-11-27,12159.1796875,12236.23046875,12154.5703125,12205.849609375,3401830000,^IXIC
2020-11-30,12224.25,12244.650390625,12027.16015625,12198.740234375,7760390000,^IXIC
2020-12-01,12313.3603515625,12405.7900390625,12263.9296875,12355.1103515625,6512420000,^IXIC
2020-12-02,12285.75,12360.0595703125,12217.349609375,12349.3701171875,5194960000,^IXIC
2020-12-03,12369.259765625,12439.01953125,12356.990234375,12377.1796875,5209980000,^IXIC
2020-12-04,12399.3203125,12464.23046875,12376.4404296875,12464.23046875,5086900000,^IXIC
2020-12-07,12461.0,12536.23046875,12460.5498046875,12519.9501953125,4771820000,^IXIC
2020-12-08,12503.169921875,12594.5400390625,12453.2099609375,12582.76953125,4809480000,^IXIC
2020-12-09,12591.6904296875,12607.1396484375,12290.7802734375,12338.9501953125,5168450000,^IXIC
2020-12-10,12247.5498046875,12431.5595703125,12214.740234375,12405.8095703125,4518580000,^IXIC
2020-12-11,12336.7900390625,12383.5,12246.76953125,12377.8701171875,4292680000,^IXIC
